Mean,Std
0.004472447021691135,0.0008507116808842419
0.004235360022834639,0.0013669291198033738
0.01140610371107399,0.001570698131372999
0.013543010116846051,0.0008220765477714516
0.02303502620086792,0.001986730304583618
0.032904775593150117,0.002619830605141509
0.03795310000637937,0.0018941056586281953
0.015489072593379602,0.0010938291473170957
